"stop_id","stop_name","stop_lat","stop_lon","stop_code","stop_desc","zone_id","wheelchair_boarding"
38,"Cortesano",46.124481,11.133818,"23105c",,"10110",
39,"Vigo Meano Alle Gorghe",46.129889,11.134571,"23420z",,"10110",1
40,"Vigo Meano Alle Gorghe",46.129522,11.13468,"23420x",,"10110",2
43,"Forte Bus De Vela",46.08533,11.069658,"28050x",,"10110",
48,"Sp 76 Carpenedi",46.117195,11.108678,"22080z",,"10110",2
49,"Sp 76 Carpenedi",46.117171,11.108438,"22080x",,"10110",2
50,"Gardolo S.Anna",46.111144,11.109544,"22065z",,"10110",1
51,"Gardolo S.Anna",46.110834,11.109573,"22065x",,"10110",1
52,"Gardolo P.Le Neufahrn Sud",46.106559,11.111466,"22055s",,"10110",1
53,"Gardolo P.Le Neufahrn Nord",46.106678,11.111444,"22055n",,"10110",1
54,"Gardolo Piazza",46.10834,11.111719,"22060z",,"10110",1
55,"Gardolo Piazza",46.108506,11.111436,"22060x",,"10110",2
56,"Canova Aichner",46.101856,11.103284,"22105-",,"10110",2
57,"Canova Via Della Canova",46.099689,11.10757,"22115-",,"10110",2
58,"Gardolo Don Milani 8 Marzo",46.103934,11.117583,"22040z",,"10110",2
61,"Gardolo Don Milani 8 Marzo",46.104204,11.117281,"22040x",,"10110",2
62,"Gardolo S.Anna Carpenedi",46.11332,11.107854,"22070z",,"10110",1
63,"Gardolo S.Anna Carpenedi",46.113459,11.107399,"22070x",,"10110",1
64,"Gardolo Svincolo Ss.12",46.106227,11.109072,"22075x",,"10110",1
65,"Gazzadina Strada Vecchia",46.130109,11.126043,"23215z",,"10110",2
66,"Gazzadina Al Pontat",46.128445,11.129219,"23210z",,"10110",2
67,"Gazzadina Al Pontat",46.128599,11.12927,"23210x",,"10110",2
68,"Gazzadina Strada Vecchia",46.13019,11.125945,"23215x",,"10110",2
69,"Grotta Piazza",46.0458,11.15113,"25710c",,"10110",2
70,"Grotta Bindesi",46.043392,11.151716,"25705z",,"10110",2
71,"Grotta Bindesi",46.043502,11.151592,"25705x",,"10110",2
76,"Largo Sauro",46.074848,11.124976,"21420z",,"10110",
77,"Lavis Nazionale",46.138664,11.108989,"29005z",,"19025",2
78,"Lavis Piazza Mercato",46.137921,11.114458,"29015x",,"19025",1
80,"Lavis Rosmini Segantini",46.142197,11.108508,"19025",,"19025",1
81,"Lavis Cembra",46.143164,11.106402,"29010z",,"19025",1
85,"Centochiavi Dalla Fior",46.094611,11.120675,"21210z",,"10110",2
86,"Centochiavi Chiocchetti",46.093993,11.120699,"21205x",,"10110",2
88,"Parco di Melta",46.097274,11.119767,"22405x",,"10110",
89,"Melta Centro",46.099063,11.11927,"22415z",,"10110",2
90,"Melta Centro",46.100104,11.11873,"22415x",,"10110",2
91,"Parco di Melta",46.097239,11.119901,"22405z",,"10110",
97,"Stella Marighetto",46.034256,11.131509,"21695x",,"10110",1
101,"Martignano Formigheta",46.089121,11.13309,"24335z",,"10110",1
102,"Martignano Formigheta",46.089134,11.133216,"24335x",,"10110",1
106,"Martignano P.Zza Menghin",46.09024,11.131628,"24345z",,"10110",2
107,"Martignano P.Zza Menghin",46.090275,11.13146,"24345x",,"10110",2
108,"Martignano Piazza Canopi",46.089343,11.131031,"24340x",,"10110",1
111,"Martignano Ai Bolleri",46.094491,11.130145,"24310z",,"10110",2
112,"Martignano Ai Bolleri",46.094872,11.129322,"24310x",,"10110",2
115,"Sp 131 Al Maso Specchio",46.104391,11.123568,"24355z",,"10110",2
116,"Sp 131 Al Maso Specchio",46.104353,11.12342,"24355x",,"10110",2
119,"Mattarello Piazza Perini",46.006903,11.128338,"26030c",,"10110",2
120,"Mattarello Via Nazionale",46.012407,11.130564,"26035z",,"10110",1
121,"Mattarello Via Nazionale",46.011659,11.130375,"26035x",,"10110",2
122,"Mattarello Pomeranos",46.01356,11.131498,"26005x",,"10110",1
125,"Mattarello S.Leonardo",46.006454,11.127627,"26025x",,"10110",2
127,"Mattarello Catoni",46.00938,11.128974,"26020x",,"10110",1
128,"Mattarello Rio Stolzano",46.003128,11.126824,"26015x",,"10110",2
129,"Meano Bivio S.Lazzaro",46.128303,11.115281,"23020z",,"10110",2
130,"Meano Bivio S.Lazzaro",46.127538,11.115265,"23020x",,"10110",2
141,"Meano Piazza Dell'assunta",46.122688,11.116846,"23025z",,"10110",2
142,"Meano Portoni",46.123624,11.116855,"23030x",,"10110",2
143,"Sp 76 Dos di Lamar",46.124939,11.113463,"23055z",,"10110",2
144,"Sp 76 Dos di Lamar",46.124718,11.113018,"23055x",,"10110",1
149,"Povo Valoni",46.065698,11.146418,"25045z",,"10110",1
150,"Povo Valoni",46.065746,11.146326,"25045x",,"10110",1
151,"Montevaccino",46.10834,11.142765,"24510c",,"10110",
152,"Montevaccino di Sotto",46.109439,11.139972,"24515z",,"10110",2
153,"Montevaccino di Sotto",46.109508,11.140097,"24515x",,"10110",2
159,"Villazzano Valnigra",46.052092,11.146621,"25640z",,"10110",1
160,"Villazzano Valnigra",46.052181,11.146486,"25640x",,"10110",1
161,"Oltrecastello",46.072808,11.161957,"25105c",,"10110",
162,"F.Lli Fontana Gen. Cantore",46.076802,11.119114,"21300x",,"10110",1
164,"Piazza Duomo",46.0676,11.121798,"20525z",,"10110",
165,"Piazza di Fiera",46.065221,11.123271,"21545-",,"10110",
166,"S.Francesco Porta Nuova",46.066776,11.126346,"21595x",,"10110",1
167,"Piazza Vicenza",46.062137,11.132764,"21560z",,"10110",
168,"Piazza Vicenza",46.062292,11.132772,"21560x",,"10110",
169,"Piazzale A22",46.077292,11.111111,"21565z",,"10110",
173,"Tanzengiale Ovest Pezcoller",46.047739,11.113564,"21625-",,"10110",2
174,"Ponte Lodovico",46.069352,11.138957,"24605z",,"10110",
175,"Ponte Lodovico",46.069523,11.140201,"24605x",,"10110",
179,"Spré Pinara",46.067264,11.160937,"25505z",,"10110",1
180,"Spré Pinara",46.067264,11.160807,"25505x",,"10110",1
185,"Povo S.Agata",46.066291,11.156494,"25035z",,"10110",1
186,"Povo Piazza Manci",46.065806,11.154617,"25030z",,"10110",1
187,"Povo Piazza Manci",46.065955,11.154596,"25030x",,"10110",2
192,"Ravina Masere",46.039165,11.111935,"27035n",,"10110",2
193,"Ravina Masere",46.039202,11.112293,"27035s",,"10110",1
196,"Ravina Chiesa",46.037726,11.107755,"27020-",,"10110",2
197,"Ravina Piazza",46.037878,11.108509,"27045-",,"10110",1
198,"Ravina Per Belvedere",46.041292,11.106159,"27040z",,"10110",2
199,"Ravina Per Belvedere",46.041001,11.106237,"27040x",,"10110",1
200,"Ravina Del Ponte",46.043295,11.112317,"27025z",,"10110",2
201,"Ravina Del Ponte",46.041069,11.113117,"27025x",,"10110",2
203,"Romagnano Nord",46.020174,11.110857,"27215z",,"10110",2
204,"Romagnano Nord",46.019954,11.110897,"27215x",,"10110",2
205,"Romagnano Fontanelle",46.015323,11.107087,"27210z",,"10110",2
206,"Romagnano Fontanelle",46.014633,11.106836,"27210x",,"10110",2
207,"Romagnano 7 Fontane",46.014689,11.105064,"27205z",,"10110",2
208,"Romagnano Piazza Condini",46.017751,11.105818,"27220c",,"10110",1
209,"Romagnano Sud",46.012857,11.105449,"27230z",,"10110",2
210,"Romagnano Sud",46.012091,11.104952,"27230x",,"10110",2
211,"Romagnano Rimoni",46.016782,11.108221,"27225z",,"10110",1
212,"Romagnano Rimoni",46.016488,11.108269,"27225x",,"10110",1
213,"Roncafort",46.101271,11.101583,"22505c",,"10110",
215,"Povo Salé",46.062029,11.151722,"25040z",,"10110",1
216,"Povo Salé",46.062016,11.150851,"25040x",,"10110",2
219,"San Donà",46.071656,11.138308,"24610x",,"10110",1
222,"San Donà",46.070879,11.139532,"24610z",,"10110",2
223,"Lamar Sponda Trentina",46.134588,11.11169,"22225x",,"10110",2
224,"San Lazzaro Ponte Avisio",46.137885,11.118354,"23305x",,"10110",1
226,"San Rocco Torricelle",46.038541,11.145521,"25810e",,"10110",2
227,"San Rocco Piazza",46.036364,11.146158,"25805-",,"10110",1
228,"Piazza Madonna Delle Laste",46.074103,11.135256,"24905c",,"10110",
229,"Sopramonte Piazza Oveno",46.071317,11.059207,"28035z",,"10110",2
230,"Sopramonte Bivio Baselga",46.075572,11.058469,"28030z",,"10110",2
231,"Sopramonte Bivio Baselga",46.075783,11.058721,"28030x",,"10110",2
235,"Sopramonte Piazza Oveno",46.071151,11.05952,"28035c",,"10110",2
238,"Spini di Gardolo",46.121729,11.089889,"22630c",,"10110",
239,"Spini Linz",46.118504,11.096131,"22620z",,"10110",2
240,"Spini Linz",46.11855,11.096708,"22620x",,"10110",2
241,"Spini Monaco",46.118623,11.092766,"22605z",,"10110",2
242,"Spini Monaco",46.118581,11.092616,"22605x",,"10110",2
243,"Spré S.Lucia",46.069294,11.161412,"25510z",,"10110",2
244,"Spré S.Lucia",46.069214,11.161151,"25510x",,"10110",2
248,"Tavernaro Centro",46.081448,11.154819,"24715z",,"10110",2
249,"Tavernaro Centro",46.081579,11.155098,"24715x",,"10110",1
254,"Vela Centro",46.082085,11.102047,"28310p",,"10110",2
255,"Vela Alla Scala",46.078955,11.103563,"28305z",,"10110",1
256,"Vela Alla Scala",46.078841,11.103473,"28305x",,"10110",1
257,"Gardolo 4 Nov. Canova",46.098861,11.112925,"22030z",,"10110",1
259,"Gardolo 4 Nov. Soprasasso",46.10656,11.112346,"22035z",,"10110",2
260,"Adamello Gorizia",46.059853,11.132395,"21055x",,"10110",2
264,"Al Desert Muredei",46.051409,11.11737,"21060x",,"10110",2
265,"Al Desert Muredei",46.050987,11.117056,"21060z",,"10110",1
266,"Al Desert Ragazzi Del '99",46.046952,11.115704,"21065x",,"10110",1
267,"Al Desert Ragazzi Del '99",46.047147,11.115661,"21065z",,"10110",1
275,"Castello Buonconsiglio",46.070312,11.126964,"21005z",,"10110",
278,"Ss 47 Muralta",46.077059,11.131773,"21680z",,"10110",2
279,"Martignano Capitel",46.082132,11.127158,"24315z",,"10110",2
280,"Martignano Capitel",46.081762,11.126874,"24315x",,"10110",1
283,"Bezzi Filzi",46.058467,11.119271,"21125x",,"10110",1
287,"Ss 12 Bivio Meano",46.116062,11.106197,"22715x",,"10110",2
288,"Ss 12 Canova",46.098985,11.111739,"22720x",,"10110",1
290,"Ss 12 Canova",46.100264,11.111578,"22720z",,"10110",1
293,"Brennero Marconi",46.082901,11.120503,"21165z",,"10110",1
294,"Brennero Malvasia",46.077969,11.123274,"21160z",,"10110",1
295,"Brennero Marconi",46.08372,11.119823,"21165x",,"10110",1
302,"Calepina Roccabruna",46.066833,11.122735,"20505z",,"10110",2
303,"Roncafort Bettine",46.09753,11.102648,"22510z",,"10110",2
304,"Caneppele Goio",46.094476,11.105228,"21040z",,"10110",2
305,"Caneppele Goio",46.094431,11.105006,"21040x",,"10110",2
306,"Spalliera Cereria",46.07417,11.128506,"21675z",,"10110",2
307,"Spalliera Cereria",46.074158,11.128327,"21675x",,"10110",2
308,"Martignano Cesarini",46.086271,11.129177,"24325z",,"10110",2
309,"Martignano Cesarini",46.087137,11.129668,"24325x",,"10110",2
310,"Conci De Riccabona",46.039645,11.140944,"21240z",,"10110",2
311,"Conci De Riccabona",46.039406,11.140409,"21240x",,"10110",1
312,"Conci Ferrovia",46.039365,11.137717,"21235z",,"10110",2
313,"Conci Ferrovia",46.039883,11.137453,"21235x",,"10110",2
314,"Degasperi Anna Frank",46.050201,11.124017,"21255z",,"10110",1
315,"Degasperi Anna Frank",46.051099,11.123052,"21255x",,"10110",1
320,"Degasperi La Clarina",46.048057,11.126674,"21260z",,"10110",1
321,"Degasperi La Clarina",46.04868,11.126247,"21260x",,"10110",1
325,"Martignano Costiole",46.092274,11.132622,"24330z",,"10110",1
326,"Martignano Costiole",46.092513,11.132436,"24330x",,"10110",2
327,"Martignano Castori",46.083356,11.127848,"24320z",,"10110",2
328,"Martignano Castori",46.083311,11.127683,"24320x",,"10110",1
329,"Dos Trento Mariano",46.074597,11.113358,"21290x",,"10110",1
330,"Dos Trento Apuleio",46.073022,11.114843,"21285x",,"10110",1
331,"Ponte S.Giorgio",46.076974,11.114129,"21030x",,"10110",
333,"F.Lli Fontana Gen. Cantore",46.076988,11.118892,"21300z",,"10110",1
334,"F.Lli Fontana Oberziner",46.077461,11.116749,"21295z",,"10110",1
335,"Fermi La Clarina",46.048733,11.128986,"21310z",,"10110",1
340,"Ss 349 Pozzata",46.039534,11.14407,"25815z",,"10110",2
341,"Galilei Firmian",46.068182,11.125504,"20510x",,"10110",2
345,"Ghiaie Monte Baldo",46.056275,11.116062,"21345z",,"10110",2
348,"Giusti Pascoli",46.060364,11.118908,"21360z",,"10110",1
352,"Gorizia Adamello",46.059882,11.131327,"21370z",,"10110",1
354,"Gramsci Einaudi",46.052678,11.128127,"21380x",,"10110",2
355,"Grazioli Brigata Acqui",46.067096,11.12881,"21390x",,"10110",2
356,"Guardini Gilli",46.091986,11.11908,"21405z",,"10110",1
357,"Guardini Gilli",46.091235,11.119268,"21405x",,"10110",2
358,"Lunelli Centochiavi",46.092703,11.119936,"21425z",,"10110",1
361,"Maccani Commercio",46.091714,11.10751,"21455z",,"10110",2
362,"Maccani Commercio",46.091591,11.10745,"21455x",,"10110",1
363,"Maccani Campotrentino",46.085771,11.112487,"21450z",,"10110",1
364,"Maccani Campotrentino",46.08549,11.112579,"21450x",,"10110",2
365,"Maccani Abondi",46.080928,11.116577,"21445z",,"10110",1
366,"Maccani Abondi",46.0808,11.116529,"21445x",,"10110",1
373,"Manci Galasso",46.069881,11.12247,"20515x",,"10110",2
374,"Marconi Solteri",46.084413,11.121323,"21475z",,"10110",2
375,"Marconi Solteri",46.084543,11.121732,"21475x",,"10110",1
376,"Villazzano Marzola",46.046672,11.148788,"25630z",,"10110",2
377,"Villazzano Marzola",46.046549,11.149058,"25630x",,"10110",2
378,"Villazzano Giordano",46.050678,11.148464,"25625z",,"10110",2
379,"Villazzano Giordano",46.050736,11.148327,"25625x",,"10110",2
380,"Mattioli Vittorio Veneto",46.058838,11.122521,"21480x",,"10110",1
382,"Menguzzato Al Casteller",46.038222,11.134508,"21490z",,"10110",2
385,"Menguzzato Al Casteller",46.038106,11.134135,"21490x",,"10110",1
386,"Milano A Prato",46.060791,11.127602,"21495x",,"10110",2
387,"Milano A Prato",46.060723,11.127671,"21495z",,"10110",1
388,"Missioni Africane",46.07676,11.128229,"21500z",,"10110",
389,"Quattro Strade",46.075587,11.128243,"21035z",,"10110",
390,"Quattro Strade",46.07615,11.128131,"21035x",,"10110",
391,"Missioni Africane",46.078671,11.127111,"21500x",,"10110",
392,"Monte Baldo Ghiaie",46.057153,11.115163,"21505x",,"10110",2
393,"Muredei Prati",46.056966,11.118125,"21515z",,"10110",2
395,"Muredei Benevoli",46.053728,11.118206,"21510z",,"10110",2
397,"Oberziner Alpini",46.078744,11.117589,"21520x",,"10110",1
398,"Orfane S.Maria Maggiore",46.068847,11.119927,"20520z",,"10110",2
400,"Pasubio Adamello",46.06003,11.133381,"21525x",,"10110",1
401,"F.Lli Perini 3 Novembre",46.060903,11.1244,"21305x",,"10110",1
403,"Romagnosi Vannetti",46.072993,11.122651,"21580x",,"10110",1
406,"Rosmini S.Maria Maggiore",46.067846,11.118867,"21590x",,"10110",1
407,"Rosmini S.Maria Maggiore",46.0681,11.118642,"21590z",,"10110",1
410,"S.Francesco Porta Nuova",46.067075,11.126226,"21595z",,"10110",1
411,"S.Pietro Degli Orbi",46.069404,11.124511,"20530x",,"10110",2
412,"S.Pio X Matteotti",46.056396,11.119944,"21615x",,"10110",1
413,"S.Pio X Largo Prati",46.056862,11.119124,"21610z",,"10110",1
414,"S.Pio X Benevoli",46.053951,11.120497,"21605z",,"10110",1
415,"S.Pio X Benevoli",46.053806,11.120736,"21605x",,"10110",1
416,"Sanseverino S.Nicolò",46.052351,11.112016,"21635x",,"10110",1
417,"Sanseverino S.Nicolò",46.051036,11.111609,"21635z",,"10110",1
420,"Segantini Centa",46.075601,11.122399,"21650x",,"10110",1
421,"Segantini Dogana",46.074211,11.12146,"21655x",,"10110",2
424,"Solteri Largaiolli",46.089937,11.120942,"21670z",,"10110",1
425,"Solteri Largaiolli",46.090005,11.120776,"21670x",,"10110",1
428,"Gardolo Soprasasso",46.105677,11.107554,"22005z",,"10110",2
429,"Gardolo Soprasasso",46.105504,11.107295,"22005x",,"10110",1
431,"Parco Del Dos Trent",46.073381,11.107449,"21025z",,"10110",
432,"Parco Del Dos Trent",46.073309,11.107377,"21025x",,"10110",
433,"Brescia Divisioni Alpine",46.071055,11.109691,"21185z",,"10110",2
434,"Brescia Divisioni Alpine",46.070912,11.10966,"21185x",,"10110",2
435,"Vela S.Giorgio",46.076202,11.105081,"28315z",,"10110",2
436,"Vela S.Giorgio",46.076061,11.105187,"28315x",,"10110",1
441,"Maso Rossi Aichner",46.105159,11.100565,"22315o",,"10110",2
443,"Torre Verde Galasso",46.070658,11.122787,"21700z",,"10110",2
444,"Travai Al Nuoto / Muse",46.064556,11.120926,"21710z",,"10110",1
447,"Vittorio Veneto Lorenzoni",46.058577,11.123837,"21795z",,"10110",1
448,"Largo Prati",46.057597,11.117583,"21410z",,"10110",
449,"Largo Prati",46.057417,11.11743,"21410x",,"10110",
450,"Venezia Cave",46.066609,11.131484,"21750z",,"10110",2
451,"Venezia Cave",46.066491,11.132676,"21750x",,"10110",2
454,"Vicenza Montello",46.06167,11.135931,"21785z",,"10110",1
455,"Vicenza Montello",46.061778,11.135821,"21785x",,"10110",1
457,"Verona Fogazzaro",46.05651,11.128372,"21775z",,"10110",1
458,"Verona Fogazzaro",46.056407,11.128667,"21775x",,"10110",1
460,"Verona Menguzzato",46.042589,11.131405,"21780x",,"10110",2
462,"Verona Einaudi",46.052915,11.129683,"21770z",,"10110",1
463,"Verona Einaudi",46.052746,11.12988,"21770x",,"10110",1
467,"Vigo Meano Rio Papa",46.133302,11.132599,"23415z",,"10110",2
468,"Vigo Meano Rio Papa",46.133567,11.132452,"23415x",,"10110",2
469,"Vigo Meano Piazza Stainer",46.131626,11.134225,"23410z",,"10110",1
470,"Vigo Meano Piazza Stainer",46.13201,11.134083,"23410x",,"10110",1
471,"Gazzadina Al Molar",46.130605,11.130767,"23205z",,"10110",2
472,"Gazzadina Al Molar",46.130546,11.13063,"23205x",,"10110",2
473,"Villazzano Villa Belfonte",46.043515,11.149665,"25645z",,"10110",1
474,"Villazzano Villa Belfonte",46.043654,11.149738,"25645x",,"10110",1
477,"Villamontagna P.Predaroi",46.086139,11.160226,"24810c",,"10110",1
484,"Villazzano Piazza Nicolini",46.048986,11.145976,"25635z",,"10110",1
485,"Villazzano Piazza Nicolini",46.049116,11.146036,"25635x",,"10110",1
486,"Villazzano Banala",46.047513,11.142278,"25620x",,"10110",1
490,"Zell Marnighe",46.080366,11.138214,"24205z",,"10110",1
491,"Zell Marnighe",46.079984,11.138881,"24205x",,"10110",1
496,"Spini Klagenfurt",46.117796,11.094285,"22615z",,"10110",1
497,"Spini Klagenfurt",46.117695,11.094346,"22615x",,"10110",1
1278,"Corso Bettini Liceo",45.896138,11.043343,"31041z",,"10101",1
1279,"Corso Bettini Liceo",45.895066,11.04341,"31041x",,"10101",1
1282,"Corso Rosmini Via Savioli",45.890972,11.038504,"30141n",,"10121",1
1283,"Corso Rosmini Monumento",45.89087,11.042857,"30111-",,"10101",1
1284,"Corso Rosmini Posta",45.890973,11.041257,"10121",,"10121",1
1285,"Corso Rosmini Via Savioli",45.890883,11.03801,"30141s",,"10101",1
1286,"Corso Verona Ospedale",45.882343,11.040385,"31071z",,"10121",1
1287,"Lizzanella Corso Verona",45.875566,11.034071,"31061x",,"10121",2
1289,"Corso Verona Ospedale",45.881066,11.03962,"31071x",,"10121",2
1290,"Via Vicenza Via Cartiera",45.887155,11.050411,"31711x",,"10101",2
1291,"Via Vicenza Via Cartiera",45.887187,11.05116,"31711z",,"10101",2
1292,"Chiusole",45.92552,11.052173,"37011x",,"17031",2
1293,"Chiusole",45.92539,11.053592,"37011z",,"17031",2
1295,"Costa Capolinea",45.884218,11.072911,"32561c",,"10101",2
1296,"Sp.2 Loc. Beccache'",45.882087,11.071643,"32651x",,"10101",2
1297,"Marco Via Pinera",45.847835,11.011731,"32051z",,"10101",2
1298,"Marco Centro",45.844005,11.008643,"32021z",,"10101",2
1299,"Marco Chiesa",45.841765,11.007816,"32031z",,"10101",1
1300,"Marco Via Alla Ghiffa",45.840118,11.009468,"32041z",,"10101",2
1301,"Marco",45.836852,11.011188,"32011c",,"10101",
1302,"Marco Via Alla Ghiffa",45.840222,11.009563,"32041x",,"10101",2
1303,"Marco Chiesa",45.841469,11.008281,"32031x",,"10101",2
1304,"Marco Centro",45.843767,11.008609,"32021x",,"10101",1
1305,"Marco Via Pinera",45.847568,11.011566,"32051x",,"10101",2
1307,"Nogaredo Via Zuccate",45.912139,11.025272,"35121x",,"15091",2
1308,"Nogaredo Via Zuccate",45.912212,11.025262,"35121z",,"15091",2
1310,"Nomi Piazza Springa",45.928891,11.072085,"16011",,"16011",2
1311,"Piazzale Orsi Stazione Fs",45.890189,11.03427,"30161-",,"10121",1
1312,"Stazione Fs",45.890593,11.034104,"30191-",,"10101",
1313,"Piazzale S.Giorgio Est",45.89551,11.029591,"31151e",,"10121",
1314,"Piazzale S.Giorgio Ovest",45.895699,11.028855,"31151o",,"10121",
1315,"Piazzale S.Maria Ospedale",45.883438,11.040503,"31101z",,"10121",2
1316,"Piazzale S.Maria Ospedale",45.883616,11.040937,"31101x",,"10121",1
1318,"Piazza Manifattura",45.883923,11.021153,"31131x",,"10101",
1319,"Piazza Manifattura",45.883838,11.020771,"31131z",,"10101",
1320,"Piazza Battisti",45.890071,11.043906,"30511-",,"10121",
1322,"Piazza Podestà",45.886586,11.045629,"31141x",,"10121",
1323,"Piazza S.Marco",45.888708,11.045294,"30521-",,"10101",
1324,"Piazzo",45.922256,11.033881,"38011x",,"18041",1
1325,"Piazzo",45.922219,11.033932,"38011z",,"18041",2
1326,"Pomarolo Chiesa",45.926469,11.045297,"37021x",,"17031",2
1327,"Pomarolo Chiesa",45.926386,11.045658,"37021z",,"17031",2
1328,"Pomarolo Via Degasperi",45.926343,11.04244,"17031",,"17031",2
1329,"Pomarolo Via Degasperi",45.926217,11.042436,"37031z",,"17031",2
1331,"S.Ilario Sav",45.908213,11.040563,"31171x",,"10101",2
1332,"S.Ilario Via Monti",45.91099,11.040806,"31181-",,"10101",2
1333,"S.Ilario Sav",45.908078,11.040657,"31171z",,"10101",2
1334,"Sp.2 Loc. Beccache'",45.882063,11.071733,"32651z",,"10101",2
1338,"Sp.2 Fr. Campolongo",45.886995,11.063902,"32661x",,"10101",1
1339,"Sp.2 Noriglio",45.884263,11.070323,"32671x",,"10101",2
1340,"Sp.2 Noriglio",45.884371,11.069842,"32671z",,"10101",2
1341,"Sp.2 Fr. Campolongo",45.886988,11.063994,"32661z",,"10101",1
1342,"Noriglio Via Dei Cimbri",45.884696,11.06965,"32691x",,"10101",2
1343,"Lizzana Cristo",45.866956,11.030832,"31201x",,"10101",2
1347,"Lizzana Cristo",45.867259,11.03084,"31201z",,"10101",1
1348,"Lizzana Scuole Medie",45.870236,11.031119,"31211z",,"10121",1
1349,"Lizzana Scuole Medie",45.870623,11.031133,"31211x",,"10121",1
1350,"Lizzanella Ss.12",45.875522,11.031822,"31221z",,"10101",2
1351,"Lizzanella Ss.12",45.875686,11.03203,"31221x",,"10101",2
1357,"Via Benacense Via Fiume",45.882042,11.03836,"31281z",,"10121",1
1358,"Via Benacense Via Fiume",45.881993,11.038495,"31281x",,"10121",1
1359,"Via Benacense Parco Ferrari",45.878072,11.033318,"31261z",,"10101",1
1360,"Via Benacense Scuole Dante",45.879617,11.035043,"31271z",,"10121",1
1361,"Via Benacense Scuole Dante",45.879709,11.035212,"31271x",,"10121",1
1362,"Via Benacense Parco Ferrari",45.877921,11.033242,"31261x",,"10101",1
1363,"Via Cavour Via Riva",45.887219,11.034767,"31311z",,"10121",1
1364,"Via Cavour",45.887163,11.038518,"31301x",,"10101",
1365,"Via Cavour Via Riva",45.887293,11.034164,"31311x",,"10121",1
1366,"Via Cavour",45.88709,11.03824,"31301z",,"10101",
1367,"Via Cesari Stazione Fs",45.890279,11.035658,"30171-",,"10121",2
1369,"Via Dante Borgo S.Caterina",45.889592,11.04046,"31351z",,"10121",2
1370,"Via Dante Mon. All'alpino",45.886729,11.040387,"31361x",,"10121",2
1371,"Via Dante Mon. All'alpino",45.886067,11.040305,"31361z",,"10121",2
1372,"Viale Dei Colli Sc. Alberghiera",45.891067,11.047189,"32751x",,"10101",2
1373,"Viale Dei Colli Sc. Alberghiera",45.891046,11.047336,"32751z",,"10101",2
1374,"Viale Dei Colli S.Biagio",45.890313,11.050118,"32741z",,"10101",2
1375,"Viale Dei Colli S.Biagio",45.890265,11.050139,"32741x",,"10101",2
1376,"Via Driopozzo Bivio Solatrix",45.899638,11.044451,"31401x",,"10121",2
1378,"Via Lungo Leno Destro",45.884855,11.038586,"31461-",,"10121",
1380,"Via Giovannini",45.907026,11.043154,"31431-",,"10101",
1381,"Via Magazol Via Cimarosa",45.899835,11.039968,"31491z",,"10121",2
1383,"Via Manzoni A.S.M.",45.893369,11.036067,"31501x",,"10121",2
1384,"Via Manzoni A.S.M.",45.893369,11.036193,"31501z",,"10121",2
1385,"Via Balista",45.894967,11.032631,"31241x",,"10101",
1386,"Via Balista",45.894961,11.032738,"31241z",,"10101",
1388,"Via Manzoni Via Paoli",45.892237,11.03937,"31511z",,"10121",1
1389,"Via Paoli Piazza 25 Aprile",45.893116,11.040065,"31531x",,"10121",1
1391,"Via Paoli",45.891431,11.040037,"31533-",,"10101",
1392,"Via Pasubio Via Unione",45.887465,11.024942,"31571x",,"10101",1
1393,"Via Pasubio Viale Vittoria",45.887211,11.030668,"31561x",,"10101",1
1394,"Via Pasubio Viale Vittoria",45.887266,11.030142,"31561z",,"10101",2
1395,"Via Pasubio Via Unione",45.887505,11.024737,"31571z",,"10101",2
1397,"Via A Prato",45.893666,11.030581,"31231z",,"10121",
1398,"Via Puccini Via Perosi",45.903785,11.045042,"31611x",,"10121",1
1399,"Via Puccini Via Donizetti",45.901372,11.04622,"31601x",,"10121",2
1400,"Via Pellico Brione",45.904569,11.042576,"31591x",,"10101",2
1401,"Via Saibanti",45.888163,11.036728,"31641x",,"10101",
1402,"Via Saibanti",45.888111,11.036707,"31641z",,"10101",
1404,"Piazzale Orsi Ist. Veronesi",45.891328,11.034569,"30151-",,"10121",1
1405,"Via Tiella",45.907669,11.043757,"31421z",,"10101",
1408,"Via Unione Scuole Degasperi",45.885236,11.023282,"31691x",,"10101",2
1409,"Via Unione Scuole Degasperi",45.885564,11.02317,"31691z",,"10101",2
1412,"Viale Trento Via Magazol",45.899562,11.042141,"31761x",,"10121",1
1413,"Viale Trento Via Magazol",45.899616,11.042207,"31761z",,"10121",1
1414,"Viale Trento Via Brione",45.90177,11.041487,"31751x",,"10121",1
1415,"Viale Trento Via Brione",45.901722,11.041666,"31751z",,"10121",1
1416,"Viale Trento Via Salvetti",45.90661,11.040104,"31771x",,"10101",2
1417,"Viale Trento Via Salvetti",45.906689,11.04021,"31771z",,"10101",2
1418,"Viale Vittoria Via Zotti",45.885459,11.025871,"31801z",,"10101",2
1419,"Viale Vittoria Fucine",45.886441,11.029403,"31791z",,"10101",1
1420,"Viale Vittoria Via Zotti",45.885252,11.025383,"31801x",,"10101",1
1421,"Viale Vittoria Fucine",45.886286,11.029023,"31791x",,"10101",1
1424,"Villa Lagarina Via Alpini",45.914559,11.034087,"38031x",,"18041",2
1425,"Villa Lagarina Via Alpini",45.91475,11.033819,"38031z",,"18041",2
